time_s,Ut1_raw,Ut1_median3,Ut1_raw_bp,Ut1_median3_bp,Ut2_raw,Ut2_median3,Ut2_raw_bp,Ut2_median3_bp
76.35,1998.59619,1998.59619,-0.659508996012862,-0.6058172479871683,1621.85669,1621.85669,-1.919488662571705,-1.9036781883977483
76.36,1999.58801,1998.59619,-0.6848788731482323,-0.6191140027609753,1621.01746,1621.85669,-1.877521468816356,-1.8487825572293
76.37,1997.37549,1998.59619,-0.7121451034517754,-0.6300708042493669,1621.85669,1621.85669,-1.8266493294556807,-1.788762843447291
76.38,1997.29919,1997.37549,-0.7417899355023586,-0.6396680764560122,1621.93298,1621.85669,-1.7675597959139584,-1.72447022911362
76.39,2000.27466,1997.37549,-0.7737417989314723,-0.6487033676504608,1618.88123,1621.85669,-1.7019076635937758,-1.6571386947566769
76.4,1998.29102,1998.29102,-0.8073245668973641,-0.6576975111879089,1622.08557,1621.93298,-1.632195265519812,-1.5882739160320152
76.41,1996.91772,1998.29102,-0.8413126190079498,-0.6668757131487026,1622.08557,1622.08557,-1.5615255732650637,-1.5195231553451503
76.42,1998.13843,1998.13843,-0.8740844132637853,-0.6762191036793779,1621.7804,1622.08557,-1.493247615345847,-1.4525370321492532
76.43,1996.99402,1996.99402,-0.9038444255386028,-0.6855740178113071,1622.16187,1622.08557,-1.430542055793717,-1.3888354222301769
76.44,1996.84143,1996.99402,-0.9288666107388551,-0.6947939657014436,1622.16187,1622.16187,-1.3760122136463573,-1.329689629550376
76.45,1998.36731,1996.99402,-0.947711046593506,-0.7038763585583265,1621.93298,1622.16187,-1.3313456082942225,-1.2760311116403074
76.46,1996.68884,1996.84143,-0.9593777503278474,-0.713052165145986,1622.16187,1622.16187,-1.29709740850428,-1.2283939184186143
76.47,1997.45178,1997.45178,-0.9633803766749665,-0.7227973943409478,1622.16187,1622.16187,-1.2726267365276487,-1.186894293715899
76.48,1998.5199,1997.45178,-0.9597408158525333,-0.7337573572079349,1621.32263,1622.16187,-1.2561938211920645,-1.1512470464556817
76.49,1996.53625,1997.45178,-0.9489198341995932,-0.7465994149972891,1622.16187,1622.16187,-1.2452032030821152,-1.1208146977065574
76.5,1997.68066,1997.68066,-0.9317073407085149,-0.7618290266230938,1622.08557,1622.08557,-1.236558293182027,-1.0946824112419589
76.51,1998.82507,1997.68066,-0.9090982993135638,-0.7796125686178506,1620.25452,1622.08557,-1.2270778189664402,-1.0717495856225232
76.52,1996.45996,1997.68066,-0.8821776335984572,-0.7996477284303184,1622.23816,1622.08557,-1.2139161341138462,-1.0508279509819474
76.53,1996.45996,1996.45996,-0.8520306757179552,-0.8211098872366593,1622.08557,1622.08557,-1.1949281013985622,-1.030736285032137
76.54,1999.28284,1996.45996,-0.8196861782152217,-0.8426843687641302,1619.11011,1622.08557,-1.1689263502435427,-1.0103834154549427
76.55,1997.2229,1997.2229,-0.7860905869804728,-0.8626761499466862,1622.08557,1622.08557,-1.1357932353702591,-0.9888335904440086
76.56,1996.23108,1997.2229,-0.7521073965601108,-0.8791778148379977,1622.16187,1622.08557,-1.0964307307275178,-0.9653509747524682
76.57,1997.37549,1997.2229,-0.7185305530067402,-0.8902748994324035,1621.7041,1622.08557,-1.0525586844941648,-0.9394225070578499
76.58,1996.53625,1996.53625,-0.6860953729344824,-0.8942692420918785,1622.08557,1622.08557,-1.0063999209488201,-0.9107604113993144
76.59,1996.45996,1996.53625,-0.6554716908769973,-0.8898986961529032,1622.08557,1622.08557,-0.9603085144141903,-0.8792872165189425
76.6,2001.19019,1996.53625,-0.627236792865468,-0.8765258696233954,1621.09375,1622.08557,-0.9163996435974648,-0.8451072071489616
76.61,1996.07849,1996.45996,-0.6018430336692205,-0.8542655255018385,1622.23816,1622.08557,-0.8762305108151462,-0.8084688696461746
76.62,1996.38367,1996.38367,-0.5796023157618735,-0.8240245944752935,1622.16187,1622.16187,-0.8405695542208989,-0.7697231852586406
76.63,1998.13843,1996.38367,-0.5606987752631059,-0.7874401907759747,1621.39893,1622.16187,-0.8092795009332021,-0.7292825968804202
76.64,1996.38367,1996.38367,-0.5452211585195657,-0.7467167570519817,1622.23816,1622.16187,-0.7813281659205145,-0.6875850032522184
76.65,1997.29919,1997.29919,-0.5331946456000659,-0.7043809268891467,1622.16187,1622.16187,-0.7549275078708773,-0.6450660051266657
76.66,1997.37549,1997.29919,-0.5245940741782055,-0.6629891813016697,1621.7804,1622.16187,-0.7277864238640857,-0.6021408371747887
76.67,1996.15479,1997.29919,-0.5193298369181075,-0.6248343071319437,1622.23816,1622.16187,-0.6974472602167934,-0.5591953529625346
76.68,1996.38367,1996.38367,-0.5172082434572812,-0.5916966920916068,1622.16187,1622.16187,-0.6616605634652732,-0.5165836557343126
76.69,2000.19836,1996.38367,-0.5178795853747552,-0.5646742735659763,1617.8894,1622.16187,-0.6187387386466701,-0.4746289117721063
76.7,1996.91772,1996.91772,-0.5207987122318696,-0.5441063917029779,1622.23816,1622.16187,-0.5678226928807071,-0.4336237385297881
76.71,1996.76514,1996.91772,-0.5252271730854043,-0.5295910533040974,1622.31445,1622.23816,-0.5090061225375524,-0.3938273506557892
76.72,1997.2229,1996.91772,-0.53029385023953,-0.5200864901652978,1622.00928,1622.23816,-0.44329497740105706,-0.3554582283570662
76.73,1996.23108,1996.76514,-0.5351057181954464,-0.5140830764784103,1622.31445,1622.31445,-0.3724232077752889,-0.31868305093675486
76.74,1996.30737,1996.30737,-0.5388779592522794,-0.509825452376236,1622.39075,1622.31445,-0.29857814140637595,-0.2836044005247931
76.75,1997.60437,1996.30737,-0.5410455951917675,-0.5055564325227827,1622.31445,1622.31445,-0.22409834504767678,-0.25025069165044656
76.76,1996.15479,1996.30737,-0.5413266983360208,-0.49974802500267224,1622.31445,1622.31445,-0.15119874111979548,-0.21857163238874977
76.77,1996.30737,1996.30737,-0.5397227164873519,-0.49128513803823326,1622.39075,1622.31445,-0.08176139330687038,-0.18844141514190937
76.78,1998.06213,1996.30737,-0.5364576353441844,-0.47957562227395356,1621.7804,1622.31445,-0.017211241929549703,-0.15967023316617113
76.79,1996.15479,1996.30737,-0.5318713959442056,-0.46457396951452923,1622.31445,1622.31445,0.041522474987127245,-0.13202313182797953
76.8,1996.84143,1996.84143,-0.5262928590216626,-0.4467216743470658,1622.39075,1622.31445,0.0939731989459418,-0.10524396004801906
76.81,1998.4436,1996.84143,-0.5199216677882905,-0.4268216973272708,1621.39893,1622.31445,0.1400555680795189,-0.07908141667306934
76.82,1996.15479,1996.84143,-0.5127452856311707,-0.4058744841163593,1622.31445,1622.31445,0.17996178859913314,-0.05331391621373738
76.83,1996.15479,1996.15479,-0.504507658784711,-0.3849056259786383,1622.39075,1622.31445,0.2140600572786342,-0.02777022012021224
76.84,1996.61255,1996.15479,-0.49473140172154595,-0.36481005808906153,1622.23816,1622.31445,0.242812291487134,-0.002343464120001304
76.85,1996.99402,1996.61255,-0.4827821013009903,-0.3462287094017812,1622.39075,1622.39075,0.26671878118875525,0.023002702588601265
76.86,1996.53625,1996.61255,-0.4679584446641316,-0.32946669424761477,1622.46704,1622.39075,0.28628905543503025,0.048235820413072616
76.87,1997.37549,1996.99402,-0.44959523767449516,-0.31445977613934506,1622.00928,1622.39075,0.3020337807409801,0.07326287655969832
76.88,1996.23108,1996.53625,-0.4271707311639812,-0.30079450723534973,1622.39075,1622.39075,0.3144711731548183,0.09794309795290412
76.89,1996.23108,1996.23108,-0.4004099197331785,-0.28778220112505093,1622.46704,1622.39075,0.324141156831125,0.12210324870716693
76.9,1998.13843,1996.23108,-0.3693730270392338,-0.27457685561151957,1622.16187,1622.39075,0.331620018616942,0.1455539005231553
76.91,1996.15479,1996.23108,-0.33451699660495676,-0.2603165755706893,1622.39075,1622.39075,0.3375277737443002,0.16810573895636194
76.92,1996.30737,1996.30737,-0.296718035072643,-0.24426249797103766,1622.46704,1622.39075,0.3425209159011574,0.18958534481997724
76.93,1996.30737,1996.30737,-0.25724310232837433,-0.22591097205022903,1622.39075,1622.39075,0.3472651876641084,0.20984992753945275
76.94,1996.38367,1996.30737,-0.21765929344699475,-0.20506193357685676,1622.46704,1622.46704,0.3523864119040787,0.2288001905702497
76.95,1996.53625,1996.38367,-0.17967791995111404,-0.18183569902294855,1622.46704,1622.46704,0.3584024294383511,0.24639000710880465
76.96,1998.59619,1996.53625,-0.14494640678325532,-0.15663946571981147,1621.55151,1622.46704,0.3656456621247236,0.2626311979954884
76.97,1996.23108,1996.53625,-0.11481917422572296,-0.13009246953066722,1622.46704,1622.46704,0.3741921608815242,0.27759185587002544
76.98,1996.38367,1996.38367,-0.09014841953508357,-0.10292412266124074,1622.46704,1622.46704,0.38381626838876765,0.29138755885096257
76.99,1998.36731,1996.38367,-0.07113246048079835,-0.07586186393701688,1621.09375,1622.46704,0.39398814277114985,0.30416625884810217
77.0,1996.68884,1996.68884,-0.05724746260949143,-0.049525254998939894,1622.39075,1622.39075,0.40392490239899825,0.3160891754789085
77.01,1996.45996,1996.68884,-0.04727465239918771,-0.024341264038813204,1622.54333,1622.39075,0.4126964724345217,0.32731125106576753
77.02,1997.52808,1996.68884,-0.0394210049810243,-0.0004931700225571101,1622.16187,1622.39075,0.4193750082849248,0.3379652155553454
77.03,1996.30737,1996.45996,-0.0315168920254042,0.022088883123705827,1622.46704,1622.46704,0.4232045797141743,0.34815269353720857
77.04,1996.45996,1996.45996,-0.021262785351864544,0.043694652137978185,1622.46704,1622.46704,0.42376055317866096,0.35794402158121996
77.05,1997.90955,1996.45996,-0.00649210035173442,0.06476499775963651,1622.23816,1622.46704,0.42106839647225835,0.3673860986650039
77.06,1996.38367,1996.45996,0.014581851812400015,0.08580107697204264,1622.54333,1622.46704,0.4156578229908447,0.37651555066325043
77.07,1996.45996,1996.45996,0.043162909240323954,0.10726784299526393,1622.54333,1622.54333,0.4085377215814084,0.3853733407396179
77.08,1996.61255,1996.45996,0.07973681689632195,0.12950729161106506,1622.46704,1622.54333,0.40108888394174724,0.3940167736217761
77.09,1996.61255,1996.61255,0.12402160280282382,0.1526734893619467,1622.39075,1622.46704,0.3948847595129396,0.4025255240058154
77.1,1996.61255,1996.61255,0.1750103072360471,0.17669666091733105,1622.54333,1622.46704,0.3914648990022276,0.4109998238524351
77.11,1999.20654,1996.61255,0.23109547121814944,0.20127856260203625,1619.41528,1622.39075,0.3920995624471622,0.4195509749694376
77.12,1996.45996,1996.61255,0.29024723296411475,0.22591705877957396,1622.77222,1622.54333,0.3975923078579224,0.42828614078613786
77.13,1996.68884,1996.68884,0.3502081846213137,0.24995482625604581,1622.54333,1622.54333,0.40816287863653206,0.43729015931002896
77.14,1998.97766,1996.68884,0.40867279707499593,0.27264528052488396,1621.93298,1622.54333,0.4234322706571924,0.44660691688239723
77.15,1996.53625,1996.68884,0.46343247848442715,0.29322772807547365,1622.46704,1622.46704,0.4425039864319565,0.4562224256292797
77.16,1996.76514,1996.76514,0.5124812095986554,0.3110032814678517,1622.69592,1622.46704,0.46411437237691605,0.46605185564062634
77.17,1997.75696,1996.76514,0.5540878951385471,0.3254033352976594,1622.16187,1622.46704,0.48681679442400905,0.4759331771377227
77.18,1996.76514,1996.76514,0.5868486656260357,0.33604345110280737,1622.54333,1622.54333,0.5091658825488999,0.48562990053639365
77.19,1996.68884,1996.76514,0.6097322013886624,0.34275733220421584,1622.61963,1622.54333,0.529874682630542,0.49484411851023113
77.2,1999.89319,1996.76514,0.6221233130852165,0.34560808472942556,1621.7804,1622.54333,0.5479268718567882,0.503238978858799
77.21,1996.53625,1996.68884,0.6238594798181084,0.34487683295709015,1622.61963,1622.61963,0.5626361414782997,0.5104676784974655
77.22,1996.68884,1996.68884,0.6152492099483193,0.3410314734768376,1622.61963,1622.61963,0.5736533057653159,0.5162047247068803
77.23,1998.5199,1996.68884,0.5970642917955609,0.3346803686897441,1622.00928,1622.61963,0.5809274287137632,0.5201748220399693
77.24,1996.76514,1996.76514,0.5705061879637481,0.3265166748316821,1622.69592,1622.61963,0.584630861015387,0.5221753681866151
77.25,1996.53625,1996.76514,0.5371516210724441,0.31725875282691457,1622.54333,1622.54333,0.5850611174625167,0.5220900780835948
77.26,1999.20654,1996.76514,0.49888120194067564,0.30759130054368394,1621.7041,1622.54333,0.5825354486681366,0.5198932819797808
77.27,1996.61255,1996.61255,0.4577911837938566,0.29811131689555087,1622.61963,1622.54333,0.5772958933522074,0.5156462478795892
77.28,1996.68884,1996.68884,0.4160859757774599,0.2892831231580121,1622.61963,1622.61963,0.5694422745431611,0.5094878021937195
77.29,1998.82507,1996.68884,0.3759505718044075,0.28140691526671624,1621.32263,1622.61963,0.558907106808359,0.5016214001468721
77.3,1996.53625,1996.68884,0.3394071364417887,0.27460485131648427,1622.54333,1622.54333,0.5454800850696125,0.4923001346515392
77.31,1996.61255,1996.61255,0.30816564523959133,0.2688272024297586,1622.61963,1622.54333,0.5288815771440833,0.48181072811091846
77.32,1998.13843,1996.61255,0.28348325176954825,0.26387900554280064,1622.16187,1622.54333,0.5088745906279171,0.4704576098053157
77.33,1996.68884,1996.68884,0.2660501905261474,0.25946529992963757,1622.54333,1622.54333,0.4853948551671757,0.4585483469410762
